id,FSRQ,DWJZ,LJJZ,JZZZL,time,num
1628,2013-12-04,1.6325,1.6725,0.7778,1386086400,1728
1629,2013-12-05,1.6256,1.6656,-0.4227,1386172800,1727
1630,2013-12-06,1.6197,1.6597,-0.3629,1386259200,1726
1631,2013-12-09,1.6199,1.6599,0.0123,1386518400,1725
1632,2013-12-10,1.6191,1.6591,-0.0494,1386604800,1724
1633,2013-12-11,1.6035,1.6435,-0.9635,1386691200,1723
1634,2013-12-12,1.6089,1.6489,0.3368,1386777600,1722
1635,2013-12-13,1.6174,1.6574,0.5283,1386864000,1721
1636,2013-12-16,1.609,1.649,-0.5194,1387123200,1720
1637,2013-12-17,1.6136,1.6536,0.2859,1387209600,1719
1638,2013-12-18,1.6095,1.6495,-0.2541,1387296000,1718
1639,2013-12-19,1.5961,1.6361,-0.8326,1387382400,1717
1640,2013-12-20,1.5793,1.6193,-1.0526,1387468800,1716
1641,2013-12-23,1.5802,1.6202,0.057,1387728000,1715
1642,2013-12-24,1.5795,1.6195,-0.0443,1387814400,1714
1643,2013-12-25,1.5991,1.6391,1.2409,1387900800,1713
1644,2013-12-26,1.5856,1.6256,-0.8442,1387987200,1712
1645,2013-12-27,1.602,1.642,1.0343,1388073600,1711
1646,2013-12-30,1.6052,1.6452,0.1998,1388332800,1710
1647,2013-12-31,1.6203,1.6603,0.9407,1388419200,1709
1648,2014-01-02,1.6119,1.6519,-0.5184,1388592000,1708
1649,2014-01-03,1.5993,1.6393,-0.7817,1388678400,1707
1650,2014-01-06,1.5627,1.6027,-2.2885,1388937600,1706
1651,2014-01-07,1.5616,1.6016,-0.0704,1389024000,1705
1652,2014-01-08,1.5686,1.6086,0.4483,1389110400,1704
1653,2014-01-09,1.5575,1.5975,-0.7076,1389196800,1703
1654,2014-01-10,1.5488,1.5888,-0.5586,1389283200,1702
1655,2014-01-13,1.5329,1.5729,-1.0266,1389542400,1701
1656,2014-01-14,1.5519,1.5919,1.2395,1389628800,1700
1657,2014-01-15,1.5544,1.5944,0.1611,1389715200,1699
1658,2014-01-16,1.5577,1.5977,0.2123,1389801600,1698
1659,2014-01-17,1.5332,1.5732,-1.5728,1389888000,1697
1660,2014-01-20,1.5294,1.5694,-0.2478,1390147200,1696
1661,2014-01-21,1.5354,1.5754,0.3923,1390233600,1695
1662,2014-01-22,1.5789,1.6189,2.8331,1390320000,1694
1663,2014-01-23,1.5824,1.6224,0.2217,1390406400,1693
1664,2014-01-24,1.5929,1.6329,0.6635,1390492800,1692
1665,2014-01-27,1.5759,1.6159,-1.0672,1390752000,1691
1666,2014-01-28,1.5692,1.6092,-0.4252,1390838400,1690
1667,2014-01-29,1.5602,1.6002,-0.5735,1390924800,1689
1668,2014-01-30,1.5436,1.5836,-1.064,1391011200,1688
1669,2014-02-07,1.5554,1.5954,0.7644,1391702400,1687
1670,2014-02-10,1.5906,1.6306,2.2631,1391961600,1686
1671,2014-02-11,1.5981,1.6381,0.4715,1392048000,1685
1672,2014-02-12,1.603,1.643,0.3066,1392134400,1684
1673,2014-02-13,1.5879,1.6279,-0.942,1392220800,1683
1674,2014-02-14,1.6018,1.6418,0.8754,1392307200,1682
1675,2014-02-17,1.613,1.653,0.6992,1392566400,1681
1676,2014-02-18,1.6026,1.6426,-0.6448,1392652800,1680
1677,2014-02-19,1.6005,1.6405,-0.131,1392739200,1679
1678,2014-02-20,1.5942,1.6342,-0.3936,1392825600,1678
1679,2014-02-21,1.5827,1.6227,-0.7214,1392912000,1677
1680,2014-02-24,1.548,1.588,-2.1925,1393171200,1676
1681,2014-02-25,1.5142,1.5542,-2.1835,1393257600,1675
1682,2014-02-26,1.5045,1.5445,-0.6406,1393344000,1674
1683,2014-02-27,1.4738,1.5138,-2.0405,1393430400,1673
1684,2014-02-28,1.5132,1.5532,2.6734,1393516800,1672
1685,2014-03-03,1.5424,1.5824,1.9297,1393776000,1671
1686,2014-03-04,1.5316,1.5716,-0.7002,1393862400,1670
1687,2014-03-05,1.5279,1.5679,-0.2416,1393948800,1669
1688,2014-03-06,1.5565,1.5965,1.8719,1394035200,1668
1689,2014-03-07,1.5625,1.6025,0.3855,1394121600,1667
1690,2014-03-10,1.5288,1.5688,-2.1568,1394380800,1666
1691,2014-03-11,1.5552,1.5952,1.7268,1394467200,1665
1692,2014-03-12,1.5482,1.5882,-0.4501,1394553600,1664
1693,2014-03-13,1.569,1.609,1.3435,1394640000,1663
1694,2014-03-14,1.5529,1.5929,-1.0261,1394726400,1662
1695,2014-03-17,1.5732,1.6132,1.3072,1394985600,1661
1696,2014-03-18,1.5731,1.6131,-0.0064,1395072000,1660
1697,2014-03-19,1.5535,1.5935,-1.2459,1395158400,1659
1698,2014-03-20,1.526,1.566,-1.7702,1395244800,1658
1699,2014-03-21,1.5703,1.6103,2.903,1395331200,1657
1700,2014-03-24,1.581,1.621,0.6814,1395590400,1656
1701,2014-03-25,1.58,1.62,-0.0633,1395676800,1655
1702,2014-03-26,1.5755,1.6155,-0.2848,1395763200,1654
1703,2014-03-27,1.5563,1.5963,-1.2187,1395849600,1653
1704,2014-03-28,1.5346,1.5746,-1.3943,1395936000,1652
1705,2014-03-31,1.5473,1.5873,0.8276,1396195200,1651
1706,2014-04-01,1.5718,1.6118,1.5834,1396281600,1650
1707,2014-04-02,1.5883,1.6283,1.0498,1396368000,1649
1708,2014-04-03,1.5759,1.6159,-0.7807,1396454400,1648
1709,2014-04-04,1.5902,1.6302,0.9074,1396540800,1647
1710,2014-04-08,1.603,1.643,0.8049,1396886400,1646
1711,2014-04-09,1.6134,1.6534,0.6488,1396972800,1645
1712,2014-04-10,1.6202,1.6602,0.4215,1397059200,1644
1713,2014-04-11,1.6416,1.6816,1.3208,1397145600,1643
1714,2014-04-14,1.652,1.692,0.6335,1397404800,1642
1715,2014-04-15,1.6341,1.6741,-1.0835,1397491200,1641
1716,2014-04-16,1.6353,1.6753,0.0734,1397577600,1640
1717,2014-04-17,1.6304,1.6704,-0.2996,1397664000,1639
1718,2014-04-18,1.6301,1.6701,-0.0184,1397750400,1638
1719,2014-04-21,1.6046,1.6446,-1.5643,1398009600,1637
1720,2014-04-22,1.5998,1.6398,-0.2991,1398096000,1636
1721,2014-04-23,1.608,1.648,0.5126,1398182400,1635
1722,2014-04-24,1.6031,1.6431,-0.3047,1398268800,1634
1723,2014-04-25,1.5702,1.6102,-2.0523,1398355200,1633
1724,2014-04-28,1.541,1.581,-1.8596,1398614400,1632
1725,2014-04-29,1.5642,1.6042,1.5055,1398700800,1631
1726,2014-04-30,1.5766,1.6166,0.7927,1398787200,1630
1727,2014-05-05,1.5764,1.6164,-0.0127,1399219200,1629
1728,2014-05-06,1.5776,1.6176,0.0761,1399305600,1628
1729,2014-05-07,1.5678,1.6078,-0.6212,1399392000,1627
1730,2014-05-08,1.566,1.606,-0.1148,1399478400,1626
1731,2014-05-09,1.5543,1.5943,-0.7471,1399564800,1625
1732,2014-05-12,1.5696,1.6096,0.9844,1399824000,1624
1733,2014-05-13,1.5787,1.6187,0.5798,1399910400,1623
1734,2014-05-14,1.5749,1.6149,-0.2407,1399996800,1622
1735,2014-05-15,1.5506,1.5906,-1.543,1400083200,1621
1736,2014-05-16,1.5533,1.5933,0.1741,1400169600,1620
1737,2014-05-19,1.526,1.566,-1.7575,1400428800,1619
1738,2014-05-20,1.5185,1.5585,-0.4915,1400515200,1618
1739,2014-05-21,1.5397,1.5797,1.3961,1400601600,1617
1740,2014-05-22,1.5465,1.5865,0.4416,1400688000,1616
1741,2014-05-23,1.5635,1.6035,1.0993,1400774400,1615
1742,2014-05-26,1.5764,1.6164,0.8251,1401033600,1614
1743,2014-05-27,1.5698,1.6098,-0.4187,1401120000,1613
1744,2014-05-28,1.5842,1.6242,0.9173,1401206400,1612
1745,2014-05-29,1.578,1.618,-0.3914,1401292800,1611
1746,2014-05-30,1.5776,1.6176,-0.0253,1401379200,1610
1747,2014-06-03,1.5626,1.6026,-0.9508,1401724800,1609
1748,2014-06-04,1.546,1.586,-1.0623,1401811200,1608
1749,2014-06-05,1.5627,1.6027,1.0802,1401897600,1607
1750,2014-06-06,1.557,1.597,-0.3648,1401984000,1606
1751,2014-06-09,1.5573,1.5973,0.0193,1402243200,1605
1752,2014-06-10,1.571,1.611,0.8797,1402329600,1604
1753,2014-06-11,1.5815,1.6215,0.6684,1402416000,1603
1754,2014-06-12,1.5851,1.6251,0.2276,1402502400,1602
1755,2014-06-13,1.5893,1.6293,0.265,1402588800,1601
1756,2014-06-16,1.5896,1.6296,0.0189,1402848000,1600
1757,2014-06-17,1.5774,1.6174,-0.7675,1402934400,1599
1758,2014-06-18,1.5704,1.6104,-0.4438,1403020800,1598
1759,2014-06-19,1.5556,1.5956,-0.9424,1403107200,1597
1760,2014-06-20,1.5572,1.5972,0.1029,1403193600,1596
1761,2014-06-23,1.5692,1.6092,0.7706,1403452800,1595
1762,2014-06-24,1.5862,1.6262,1.0834,1403539200,1594
1763,2014-06-25,1.5808,1.6208,-0.3404,1403625600,1593
1764,2014-06-26,1.5965,1.6365,0.9932,1403712000,1592
1765,2014-06-27,1.6015,1.6415,0.3132,1403798400,1591
1766,2014-06-30,1.6091,1.6491,0.4746,1404057600,1590
1767,2014-07-01,1.5969,1.6369,-0.7582,1404144000,1589
1768,2014-07-02,1.5925,1.6325,-0.2755,1404230400,1588
1769,2014-07-03,1.5984,1.6384,0.3705,1404316800,1587
1770,2014-07-04,1.6012,1.6412,0.1752,1404403200,1586
1771,2014-07-07,1.608,1.648,0.4247,1404662400,1585
1772,2014-07-08,1.6139,1.6539,0.3669,1404748800,1584
1773,2014-07-09,1.5882,1.6282,-1.5924,1404835200,1583
1774,2014-07-10,1.5765,1.6165,-0.7367,1404921600,1582
1775,2014-07-11,1.5842,1.6242,0.4884,1405008000,1581
1776,2014-07-14,1.6132,1.6532,1.8306,1405267200,1580
1777,2014-07-15,1.6359,1.6759,1.4071,1405353600,1579
1778,2014-07-16,1.6332,1.6732,-0.165,1405440000,1578
1779,2014-07-17,1.6234,1.6634,-0.6,1405526400,1577
1780,2014-07-18,1.6604,1.7004,2.2792,1405612800,1576
1781,2014-07-21,1.6681,1.7081,0.4637,1405872000,1575
1782,2014-07-22,1.687,1.727,1.133,1405958400,1574
1783,2014-07-23,1.6863,1.7263,-0.0415,1406044800,1573
1784,2014-07-24,1.7115,1.7515,1.4944,1406131200,1572
1785,2014-07-25,1.7187,1.7587,0.4207,1406217600,1571
1786,2014-07-28,1.748,1.788,1.7048,1406476800,1570
1787,2014-07-29,1.7382,1.7782,-0.5606,1406563200,1569
1788,2014-07-30,1.7232,1.7632,-0.863,1406649600,1568
1789,2014-07-31,1.7449,1.7849,1.2593,1406736000,1567
1790,2014-08-01,1.74,1.78,-0.2808,1406822400,1566
1791,2014-08-04,1.7638,1.8038,1.3678,1407081600,1565
1792,2014-08-05,1.7577,1.7977,-0.3458,1407168000,1564
1793,2014-08-06,1.7439,1.7839,-0.7851,1407254400,1563
1794,2014-08-07,1.7191,1.7591,-1.4221,1407340800,1562
1795,2014-08-08,1.7204,1.7604,0.0756,1407427200,1561
1796,2014-08-11,1.7439,1.7839,1.366,1407686400,1560
1797,2014-08-12,1.7403,1.7803,-0.2064,1407772800,1559
1798,2014-08-13,1.7384,1.7784,-0.1092,1407859200,1558
1799,2014-08-14,1.7242,1.7642,-0.8168,1407945600,1557
1800,2014-08-15,1.7391,1.7791,0.8642,1408032000,1556
1801,2014-08-18,1.7398,1.7798,0.0403,1408291200,1555
1802,2014-08-19,1.7364,1.7764,-0.1954,1408377600,1554
1803,2014-08-20,1.7376,1.7776,0.0691,1408464000,1553
1804,2014-08-21,1.7317,1.7717,-0.3395,1408550400,1552
1805,2014-08-22,1.7432,1.7832,0.6641,1408636800,1551
1806,2014-08-25,1.7189,1.7589,-1.394,1408896000,1550
1807,2014-08-26,1.7034,1.7434,-0.9017,1408982400,1549
1808,2014-08-27,1.7003,1.7403,-0.182,1409068800,1548
1809,2014-08-28,1.6893,1.7293,-0.6469,1409155200,1547
1810,2014-08-29,1.7084,1.7484,1.1306,1409241600,1546
1811,2014-09-01,1.7201,1.7601,0.6849,1409500800,1545
1812,2014-09-02,1.7407,1.7807,1.1976,1409587200,1544
1813,2014-09-03,1.7577,1.7977,0.9766,1409673600,1543
1814,2014-09-04,1.7641,1.8041,0.3641,1409760000,1542
1815,2014-09-05,1.7773,1.8173,0.7483,1409846400,1541
1816,2014-09-09,1.7637,1.8037,-0.7652,1410192000,1540
1817,2014-09-10,1.7583,1.7983,-0.3062,1410278400,1539
1818,2014-09-11,1.7399,1.7799,-1.0465,1410364800,1538
1819,2014-09-12,1.7411,1.7811,0.069,1410451200,1537
1820,2014-09-15,1.7283,1.7683,-0.7352,1410710400,1536
1821,2014-09-16,1.6937,1.7337,-2.002,1410796800,1535
1822,2014-09-17,1.7075,1.7475,0.8148,1410883200,1534
1823,2014-09-18,1.7105,1.7505,0.1757,1410969600,1533
1824,2014-09-19,1.718,1.758,0.4385,1411056000,1532
1825,2014-09-22,1.6854,1.7254,-1.8976,1411315200,1531
1826,2014-09-23,1.6996,1.7396,0.8425,1411401600,1530
1827,2014-09-24,1.7179,1.7579,1.0767,1411488000,1529
1828,2014-09-25,1.7123,1.7523,-0.326,1411574400,1528
1829,2014-09-26,1.7061,1.7461,-0.3621,1411660800,1527
1830,2014-09-29,1.7094,1.7494,0.1934,1411920000,1526
1831,2014-09-30,1.7106,1.7506,0.0702,1412006400,1525
1832,2014-10-08,1.7364,1.7764,1.5082,1412697600,1524
1833,2014-10-09,1.7392,1.7792,0.1613,1412784000,1523
1834,2014-10-10,1.735,1.775,-0.2415,1412870400,1522
1835,2014-10-13,1.7225,1.7625,-0.7205,1413129600,1521
1836,2014-10-14,1.7171,1.7571,-0.3135,1413216000,1520
1837,2014-10-15,1.7161,1.7561,-0.0582,1413302400,1519
1838,2014-10-16,1.6936,1.7336,-1.3111,1413388800,1518
1839,2014-10-17,1.7136,1.7536,1.1809,1413475200,1517
1840,2014-10-20,1.7138,1.7538,0.0117,1413734400,1516
1841,2014-10-21,1.7062,1.7462,-0.4435,1413820800,1515
1842,2014-10-22,1.6915,1.7315,-0.8616,1413907200,1514
1843,2014-10-23,1.6718,1.7118,-1.1646,1413993600,1513
1844,2014-10-24,1.6699,1.7099,-0.1136,1414080000,1512
1845,2014-10-27,1.6563,1.6963,-0.8144,1414339200,1511
1846,2014-10-28,1.6657,1.7057,0.5675,1414425600,1510
1847,2014-10-29,1.6826,1.7226,1.0146,1414512000,1509
1848,2014-10-30,1.6815,1.7215,-0.0654,1414598400,1508
1849,2014-10-31,1.6956,1.7356,0.8385,1414684800,1507
1850,2014-11-03,1.6958,1.7358,0.0118,1414944000,1506
1851,2014-11-04,1.6815,1.7215,-0.8433,1415030400,1505
1852,2014-11-05,1.668,1.708,-0.8029,1415116800,1504
1853,2014-11-06,1.6752,1.7152,0.4317,1415203200,1503
1854,2014-11-07,1.6705,1.7105,-0.2806,1415289600,1502
1855,2014-11-10,1.7055,1.7455,2.0952,1415548800,1501
1856,2014-11-11,1.6972,1.7372,-0.4867,1415635200,1500
1857,2014-11-12,1.7186,1.7586,1.2609,1415721600,1499
1858,2014-11-13,1.7121,1.7521,-0.3782,1415808000,1498
1859,2014-11-14,1.7246,1.7646,0.7301,1415894400,1497
1860,2014-11-17,1.7269,1.7669,0.1334,1416153600,1496
1861,2014-11-18,1.7027,1.7427,-1.4014,1416240000,1495
1862,2014-11-19,1.6978,1.7378,-0.2878,1416326400,1494
1863,2014-11-20,1.6869,1.7269,-0.642,1416412800,1493
1864,2014-11-21,1.7088,1.7488,1.2982,1416499200,1492
1865,2014-11-24,1.7442,1.7842,2.0716,1416758400,1491
1866,2014-11-25,1.7607,1.8007,0.946,1416844800,1490
1867,2014-11-26,1.7652,1.8052,0.2556,1416931200,1489
1868,2014-11-27,1.7671,1.8071,0.1076,1417017600,1488
1869,2014-11-28,1.7909,1.8309,1.3468,1417104000,1487
1870,2014-12-01,1.8216,1.8616,1.7142,1417363200,1486
1871,2014-12-02,1.8455,1.8855,1.312,1417449600,1485
1872,2014-12-03,1.8814,1.9214,1.9453,1417536000,1484
1873,2014-12-04,1.9331,1.9731,2.748,1417622400,1483
1874,2014-12-05,1.8889,1.9289,-2.2865,1417708800,1482
1875,2014-12-08,1.9376,1.9776,2.5782,1417968000,1481
1876,2014-12-09,1.8745,1.9145,-3.2566,1418054400,1480
1877,2014-12-10,1.9612,2.0012,4.6252,1418140800,1479
1878,2014-12-11,1.9671,2.0071,0.3008,1418227200,1478
1879,2014-12-12,1.9757,2.0157,0.4372,1418313600,1477
1880,2014-12-15,1.96,2,-0.7947,1418572800,1476
1881,2014-12-16,1.9572,1.9972,-0.1429,1418659200,1475
1882,2014-12-17,1.9662,2.0062,0.4598,1418745600,1474
1883,2014-12-18,1.9672,2.0072,0.0509,1418832000,1473
1884,2014-12-19,1.9512,1.9912,-0.8133,1418918400,1472
1885,2014-12-22,1.9504,1.9904,-0.041,1419177600,1471
1886,2014-12-23,1.9727,2.0127,1.1434,1419264000,1470
1887,2014-12-24,1.9324,1.9724,-2.0429,1419350400,1469
1888,2014-12-25,1.9624,2.0024,1.5525,1419436800,1468
1889,2014-12-26,1.9989,2.0389,1.86,1419523200,1467
1890,2014-12-29,2.0406,2.0806,2.0861,1419782400,1466
1891,2014-12-30,2.0507,2.0907,0.495,1419868800,1465
1892,2014-12-31,2.1295,2.1695,3.8426,1419955200,1464
1893,2015-01-05,2.2374,2.2774,5.0669,1420387200,1463
1894,2015-01-06,2.2317,2.2717,-0.2548,1420473600,1462
1895,2015-01-07,2.2203,2.2603,-0.5108,1420560000,1461
1896,2015-01-08,2.2017,2.2417,-0.8377,1420646400,1460
1897,2015-01-09,2.192,2.232,-0.4406,1420732800,1459
1898,2015-01-12,2.1903,2.2303,-0.0776,1420992000,1458
1899,2015-01-13,2.2082,2.2482,0.8172,1421078400,1457
1900,2015-01-14,2.1782,2.2182,-1.3586,1421164800,1456
1901,2015-01-15,2.214,2.254,1.6436,1421251200,1455
1902,2015-01-16,2.2228,2.2628,0.3975,1421337600,1454
1903,2015-01-19,2.114,2.154,-4.8947,1421596800,1453
1904,2015-01-20,2.1734,2.2134,2.8098,1421683200,1452
1905,2015-01-21,2.2309,2.2709,2.6456,1421769600,1451
1906,2015-01-22,2.241,2.281,0.4527,1421856000,1450
1907,2015-01-23,2.2243,2.2643,-0.7452,1421942400,1449
1908,2015-01-26,2.2445,2.2845,0.9082,1422201600,1448
1909,2015-01-27,2.2391,2.2791,-0.2406,1422288000,1447
1910,2015-01-28,2.213,2.253,-1.1656,1422374400,1446
1911,2015-01-29,2.188,2.228,-1.1297,1422460800,1445
1912,2015-01-30,2.184,2.224,-0.1828,1422547200,1444
1913,2015-02-02,2.1554,2.1954,-1.3095,1422806400,1443
1914,2015-02-03,2.172,2.212,0.7702,1422892800,1442
1915,2015-02-04,2.1522,2.1922,-0.9116,1422979200,1441
1916,2015-02-05,2.1291,2.1691,-1.0733,1423065600,1440
1917,2015-02-06,2.1102,2.1502,-0.8877,1423152000,1439
1918,2015-02-09,2.132,2.172,1.0331,1423411200,1438
1919,2015-02-10,2.1484,2.1884,0.7692,1423497600,1437
1920,2015-02-11,2.1584,2.1984,0.4655,1423584000,1436
1921,2015-02-12,2.1737,2.2137,0.7089,1423670400,1435
1922,2015-02-13,2.1787,2.2187,0.23,1423756800,1434
1923,2015-02-16,2.1844,2.2244,0.2616,1424016000,1433
1924,2015-02-17,2.2074,2.2474,1.0529,1424102400,1432
1925,2015-02-25,2.2087,2.2487,0.0589,1424793600,1431
1926,2015-02-26,2.232,2.272,1.0549,1424880000,1430
1927,2015-02-27,2.2281,2.2681,-0.1747,1424966400,1429
1928,2015-03-02,2.2345,2.2745,0.2872,1425225600,1428
1929,2015-03-03,2.1948,2.2348,-1.7767,1425312000,1427
1930,2015-03-04,2.2132,2.2532,0.8383,1425398400,1426
1931,2015-03-05,2.1946,2.2346,-0.8404,1425484800,1425
1932,2015-03-06,2.186,2.226,-0.3919,1425571200,1424
1933,2015-03-09,2.2221,2.2621,1.6514,1425830400,1423
1934,2015-03-10,2.2164,2.2564,-0.2565,1425916800,1422
1935,2015-03-11,2.2226,2.2626,0.2797,1426003200,1421
1936,2015-03-12,2.2378,2.2778,0.6839,1426089600,1420
1937,2015-03-13,2.2383,2.2783,0.0223,1426176000,1419
1938,2015-03-16,2.281,2.321,1.9077,1426435200,1418
1939,2015-03-17,2.2973,2.3373,0.7146,1426521600,1417
1940,2015-03-18,2.331,2.371,1.4669,1426608000,1416
1941,2015-03-19,2.3208,2.3608,-0.4376,1426694400,1415
1942,2015-03-20,2.3302,2.3702,0.405,1426780800,1414
1943,2015-03-23,2.3697,2.4097,1.6951,1427040000,1413
1944,2015-03-24,2.36,2.4,-0.4093,1427126400,1412
1945,2015-03-25,2.3593,2.3993,-0.0297,1427212800,1411
1946,2015-03-26,2.3884,2.4284,1.2334,1427299200,1410
1947,2015-03-27,2.4002,2.4402,0.4941,1427385600,1409
1948,2015-03-30,2.4539,2.4939,2.2373,1427644800,1408
1949,2015-03-31,2.4347,2.4747,-0.7824,1427731200,1407
1950,2015-04-01,2.4771,2.5171,1.7415,1427817600,1406
1951,2015-04-02,2.4928,2.5328,0.6338,1427904000,1405
1952,2015-04-03,2.5053,2.5453,0.5014,1427990400,1404
1953,2015-04-07,2.5448,2.5848,1.5767,1428336000,1403
1954,2015-04-08,2.5435,2.5835,-0.0511,1428422400,1402
1955,2015-04-09,2.5148,2.5548,-1.1284,1428508800,1401
1956,2015-04-10,2.5749,2.6149,2.3899,1428595200,1400
1957,2015-04-13,2.6123,2.6523,1.4525,1428854400,1399
1958,2015-04-14,2.5993,2.6393,-0.4976,1428940800,1398
1959,2015-04-15,2.5583,2.5983,-1.5773,1429027200,1397
1960,2015-04-16,2.678,2.718,4.6789,1429113600,1396
1961,2015-04-17,2.6847,2.7247,0.2502,1429200000,1395
1962,2015-04-20,2.6373,2.6773,-1.7656,1429459200,1394
1963,2015-04-21,2.7649,2.8049,4.8383,1429545600,1393
1964,2015-04-22,2.8048,2.8448,1.4431,1429632000,1392
1965,2015-04-23,2.7966,2.8366,-0.2924,1429718400,1391
1966,2015-04-24,2.7695,2.8095,-0.969,1429804800,1390
1967,2015-04-27,2.7976,2.8376,1.0146,1430064000,1389
1968,2015-04-28,2.7436,2.7836,-1.9302,1430150400,1388
1969,2015-04-29,2.7947,2.8347,1.8625,1430236800,1387
1970,2015-04-30,2.8202,2.8602,0.9124,1430323200,1386
1971,2015-05-04,2.8454,2.8854,0.8936,1430668800,1385
1972,2015-05-05,2.7393,2.7793,-3.7288,1430755200,1384
1973,2015-05-06,2.7294,2.7694,-0.3614,1430841600,1383
1974,2015-05-07,2.7298,2.7698,0.0147,1430928000,1382
1975,2015-05-08,2.7813,2.8213,1.8866,1431014400,1381
1976,2015-05-11,2.8344,2.8744,1.9092,1431273600,1380
1977,2015-05-12,2.8267,2.8667,-0.2717,1431360000,1379
1978,2015-05-13,2.8428,2.8828,0.5696,1431446400,1378
1979,2015-05-14,2.811,2.851,-1.1186,1431532800,1377
1980,2015-05-15,2.783,2.823,-0.9961,1431619200,1376
1981,2015-05-18,2.7547,2.7947,-1.0169,1431878400,1375
1982,2015-05-19,2.8252,2.8652,2.5593,1431964800,1374
1983,2015-05-20,2.8884,2.9284,2.237,1432051200,1373
1984,2015-05-21,2.9537,2.9937,2.2608,1432137600,1372
1985,2015-05-22,3.0067,3.0467,1.7944,1432224000,1371
1986,2015-05-25,3.0924,3.1324,2.8503,1432483200,1370
1987,2015-05-26,3.137,3.177,1.4422,1432569600,1369
1988,2015-05-27,3.0822,3.1222,-1.7469,1432656000,1368
1989,2015-05-28,2.9455,2.9855,-4.4351,1432742400,1367
1990,2015-05-29,2.9412,2.9812,-0.146,1432828800,1366
1991,2015-06-01,3.0564,3.0964,3.9168,1433088000,1365
1992,2015-06-02,3.0918,3.1318,1.1582,1433174400,1364
1993,2015-06-03,3.0641,3.1041,-0.8959,1433260800,1363
1994,2015-06-04,3.0288,3.0688,-1.1521,1433347200,1362
1995,2015-06-05,3.0595,3.0995,1.0136,1433433600,1361
1996,2015-06-08,3.103,3.143,1.4218,1433692800,1360
1997,2015-06-09,3.0921,3.1321,-0.3513,1433779200,1359
1998,2015-06-10,3.1034,3.1434,0.3654,1433865600,1358
1999,2015-06-11,3.1128,3.1528,0.3029,1433952000,1357
2000,2015-06-12,3.1435,3.1835,0.9863,1434038400,1356
2001,2015-06-15,3.1602,3.2002,0.5313,1434297600,1355
2002,2015-06-16,3.1046,3.1446,-1.7594,1434384000,1354
2003,2015-06-17,3.1122,3.1522,0.2448,1434470400,1353
2004,2015-06-18,3.0268,3.0668,-2.744,1434556800,1352
2005,2015-06-19,2.8964,2.9364,-4.3082,1434643200,1351
2006,2015-06-23,3.0228,3.0628,4.364,1434988800,1350
2007,2015-06-24,3.0855,3.1255,2.0742,1435075200,1349
2008,2015-06-25,3.0077,3.0477,-2.5215,1435161600,1348
2009,2015-06-26,2.8396,2.8796,-5.589,1435248000,1347
2010,2015-06-29,2.8252,2.8652,-0.5071,1435507200,1346
2011,2015-06-30,2.933,2.973,3.8157,1435593600,1345
2012,2015-07-01,2.8366,2.8766,-3.2867,1435680000,1344
2013,2015-07-02,2.7214,2.7614,-4.0612,1435766400,1343
2014,2015-07-03,2.5997,2.6397,-4.472,1435852800,1342
2015,2015-07-06,2.6376,2.6776,1.4579,1436112000,1341
2016,2015-07-07,2.5196,2.5596,-4.4738,1436198400,1340
2017,2015-07-08,2.3528,2.3928,-6.6201,1436284800,1339
2018,2015-07-09,2.5488,2.5888,8.3305,1436371200,1338
2019,2015-07-10,2.7476,2.7876,7.7997,1436457600,1337
2020,2015-07-13,2.841,2.881,3.3993,1436716800,1336
2021,2015-07-14,2.763,2.803,-2.7455,1436803200,1335
2022,2015-07-15,2.6894,2.7294,-2.6638,1436889600,1334
2023,2015-07-16,2.7228,2.7628,1.2419,1436976000,1333
2024,2015-07-17,2.8032,2.8432,2.9528,1437062400,1332
2025,2015-07-20,2.7795,2.8195,-0.8455,1437321600,1331
2026,2015-07-21,2.7803,2.8203,0.0288,1437408000,1330
2027,2015-07-22,2.7806,2.8206,0.0108,1437494400,1329
2028,2015-07-23,2.8025,2.8425,0.7876,1437580800,1328
2029,2015-07-24,2.7729,2.8129,-1.0562,1437667200,1327
2030,2015-07-27,2.5812,2.6212,-6.9133,1437926400,1326
2031,2015-07-28,2.623,2.663,1.6194,1438012800,1325
2032,2015-07-29,2.6662,2.7062,1.647,1438099200,1324
2033,2015-07-30,2.6176,2.6576,-1.8228,1438185600,1323
2034,2015-07-31,2.6472,2.6872,1.1308,1438272000,1322
2035,2015-08-03,2.7008,2.7408,2.0248,1438531200,1321
2036,2015-08-04,2.7428,2.7828,1.5551,1438617600,1320
2037,2015-08-05,2.697,2.737,-1.6698,1438704000,1319
2038,2015-08-06,2.6964,2.7364,-0.0222,1438790400,1318
2039,2015-08-07,2.7184,2.7584,0.8159,1438876800,1317
2040,2015-08-10,2.7822,2.8222,2.347,1439136000,1316
2041,2015-08-11,2.7662,2.8062,-0.5751,1439222400,1315
2042,2015-08-12,2.7215,2.7615,-1.6159,1439308800,1314
2043,2015-08-13,2.7375,2.7775,0.5879,1439395200,1313
2044,2015-08-14,2.7396,2.7796,0.0767,1439481600,1312
2045,2015-08-17,2.7524,2.7924,0.4672,1439740800,1311
2046,2015-08-18,2.6189,2.6589,-4.8503,1439827200,1310
2047,2015-08-19,2.6514,2.6914,1.241,1439913600,1309
2048,2015-08-20,2.5855,2.6255,-2.4855,1440000000,1308
